run_id,episode,total_reward,avg_temp_zone0,avg_temp_zone1,avg_temp_zone2,avg_energy,epsilon
exp-qlearning-1,1,-386.83776155540727,15.938129504071687,19.74303569542214,19.009027997002377,3.4791666666666665,0.297
exp-qlearning-1,2,-505.63600781112575,18.93485802616542,14.766619279735847,18.51720090345454,3.5,0.29402999999999996
exp-qlearning-1,3,-397.9394478845683,16.590448714521774,16.190103848952706,20.359804179803422,3.4583333333333335,0.29108969999999995
exp-qlearning-1,4,-534.2163467001673,17.92928799816016,15.837163515242958,19.03194200282491,3.875,0.28817880299999993
exp-qlearning-1,5,-371.93044786796156,16.609654381791326,18.568079940136176,19.80502507567294,3.375,0.28529701496999993
exp-qlearning-1,6,-511.11560118654717,16.62882380887976,14.533261805615373,19.900358430738738,3.6041666666666665,0.28244404482029994
exp-qlearning-1,7,-307.70095891111663,16.75430457438807,18.305909967940185,20.998062491400876,3.1666666666666665,0.27961960437209693
exp-qlearning-1,8,-385.32864665993685,18.03996264301133,16.284453747665886,18.054615253562908,3.6875,0.276823408328376
exp-qlearning-1,9,-224.972745788536,20.014765093911794,15.294897112844943,21.51172866927037,2.875,0.27405517424509224
exp-qlearning-1,10,-434.59140277093184,16.814219630373604,17.685746857468818,18.921913887012956,3.4791666666666665,0.2713146225026413
exp-qlearning-1,11,-663.7224711888488,13.73762563896089,16.335097341435745,17.484742595919588,4.270833333333333,0.2686014762776149
exp-qlearning-1,12,-333.75774304561145,17.077957565854092,15.815753326637811,20.499309576705066,3.6666666666666665,0.26591546151483875
exp-qlearning-1,13,-519.528758967518,17.957770172536012,15.375026732601873,18.587510183989775,3.8125,0.2632563068996904
exp-qlearning-1,14,-160.94165677413645,16.55497786658988,18.099067817652863,21.77852935562427,3.1875,0.2606237438306935
exp-qlearning-1,15,-395.3155562327622,16.85809572698823,16.451496708538876,19.96644286882363,3.25,0.2580175063923865
exp-qlearning-1,16,-265.4055128519001,15.968737223403329,21.531817767524572,19.456752065707306,3.2708333333333335,0.25543733132846264
exp-qlearning-1,17,-720.1338273032828,14.127117127368727,16.737548104485878,16.68816121406155,4.354166666666667,0.252882958015178
exp-qlearning-1,18,-396.7010987721778,14.270105484790754,18.163937150115252,20.505687782799424,3.625,0.25035412843502625
exp-qlearning-1,19,-460.0021664744748,17.053965672445624,18.497914495805695,18.416478551996374,3.4583333333333335,0.24785058715067598
exp-qlearning-1,20,-194.4597744602035,16.70213635571075,19.03876086206763,20.91761928007107,3.1875,0.2453720812791692
exp-qlearning-1,21,-262.38794118180743,16.341300365398762,19.10080398447672,20.012700188041,3.125,0.24291836046637752
exp-qlearning-1,22,-587.3397511748874,17.137888264088783,15.80193607235254,17.20419410852704,4.041666666666667,0.24048917686171375
exp-qlearning-1,23,-537.8268446966456,16.90794613636534,18.65751955901426,16.81981122261682,3.6875,0.23808428509309662
exp-qlearning-1,24,-491.700241123468,17.86462660927652,14.903551891796686,20.10684602945759,3.5416666666666665,0.23570344224216566
exp-qlearning-1,25,-397.5685135782895,13.165936599468964,18.942523689205007,22.0215754683705,3.5833333333333335,0.233346407819744
exp-qlearning-1,26,-366.1019347937557,16.688875663151048,19.97243420507566,17.885129810944438,3.375,0.23101294374154654
exp-qlearning-1,27,-324.51655003719236,16.43881468234335,18.08651454142605,21.486853154493772,3.125,0.22870281430413109
exp-qlearning-1,28,-278.2865589656252,17.15297372511035,15.813586691287076,21.796904116881915,3.125,0.22641578616108976
